PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
-0.9036108374015236,1.930151868828681,-1.1802663531154587,-1.578548042132613,-0.5121856304904221,-0.07428968886538334,0.29486329203946116,-0.9321438401658483,1.1573021764017335,-0.1605816190584849
-1.9063532773632805,-0.6787099626051636,-0.837399152926841,0.6587112069162068,-0.6521501036649978,1.2938069852364473,-0.25181806049865,0.7385106501682918,-0.2907847103965225,0.22583056636033544
-1.5126167163672108,-0.8096648917941723,0.017828279797384924,0.42954970166320033,-0.7819892464764577,1.0102220810197728,0.0678470531749517,1.0038288253349559,-0.8029868451661438,0.3572454216941416
-0.8011670368756448,-1.617481709016058,-0.2318479853764451,-0.34866549185538714,0.10854458304770642,-0.6705205137006012,-0.15763681788865877,-0.3919522028901221,0.2745869033941437,0.2539414603340319
-2.2448465757951688,0.40063821484150786,-2.079330013569338,0.4210339843442858,-0.9377312616978292,0.499796867441549,-0.7759443990678484,0.02764178170774937,-0.23769386263940817,-0.35262700701954647
-1.0013992651470658,-0.931181862929621,-0.5497362608405045,-0.4742895875792351,-0.6656920281801822,-0.5901745779216233,-0.3150798624688477,-0.3904225660344663,0.30910541566322464,-0.04096476598964254
0.06150879687254494,-0.37617162470084886,0.17082061774510443,-0.8614167009074342,-0.46943369346436814,1.7916380758698425,-0.8992031957616986,0.6285253674783746,0.35888640972970864,-0.6200468078294291
-1.6858775335316445,0.4433975639551876,-0.13377919857018178,-0.23206826434736055,-0.7900502039945319,-1.024274513984241,-0.47100756020963935,-0.17342373926838925,0.8388233702828116,-0.20927877136445058
-0.987606424855187,0.0064692679103279535,0.4697480725540185,-0.9204534650710882,0.25628471792680896,2.5227378567381615,3.292577709745508,-0.02205684079807107,0.4853141443475314,0.42885064413837753
-2.358127305638669,1.0764042391626472,-1.3411214903753952,-1.0119917268669145,0.2509443243084316,0.01596030211679294,1.7382332481210276,-0.9267553212432144,0.2013896174118842,0.09952531790450884
-0.7697374234759818,-0.9150233211505442,1.175747328084077,-0.6182076724915234,-0.05416360774057817,-1.0102978538922704,-0.1146272591423001,-0.5455906317768433,-1.0863724986618815,0.3915521301116155
1.1798132410295208,-0.7861857857819609,0.903060468832,-0.5253187391871541,2.9418202019286226,1.8894011699297366,-1.067742668847428,1.2911768858848731,-0.23070939754402958,-0.5029713129175539
-1.752390255993862,-0.5493372823269423,-1.4161835207753564,-1.065435173353964,-0.3652948080551357,0.9456421124724375,2.346168642711763,-0.2552882911606154,-0.04042303312701848,0.4526461706429316
-0.4863569075203174,-1.8844121926477315,-0.2909684683542546,-0.26004114905625575,-0.895841260373353,0.3791531251854791,0.3603115369555719,1.04067214469041,-0.2974410142589027,0.25662813650645716
-1.5113128192698844,-0.2604991637061622,0.2558987548795627,-1.0250255004859417,-0.4751601021397284,-0.23638449112160975,1.5097474302481455,-0.5637135629379842,1.1548245159635686,0.3381398783624952
-1.2714503247771711,-0.5499755186362326,0.5937905256458634,-0.24128959729521487,-0.13468619906551244,-1.3327011985691675,-0.15906693015370652,-0.08642950230270625,2.07562563652966,0.10573284532528028
-0.523409102305118,-0.9059363483587364,0.8919140714372712,-0.9645320139109637,1.590230563631992,-0.592681181762426,0.290370772927846,-1.0351640048239914,-1.0106540179830379,0.40960432833104243
-1.4651382694142765,-0.7620041231664713,-1.6442176785736715,0.004586242570602179,-0.18346398216600354,-0.4126278263108029,-0.36094076039656925,0.10614529638362145,-0.3883413339442552,-0.009703703207634197
-2.825702179611424,1.7725879114627296,-1.0344750413815273,0.167672616497263,0.694059189766415,-0.6225562457992215,-0.3787081694500274,-0.8382925748660253,0.7680971717967564,-0.25108656868505874
-0.3208199407480619,-1.2892542698200342,0.6810577300021075,-0.9170776819132087,-0.7027426860772185,-1.061171908054594,0.03930437464379488,-0.021009770163412343,1.0219216169933552,0.049024833124179004
-3.0503670949694484,1.9246503976399658,-1.6289563716272177,-0.5706354098378291,-0.19332204691532362,0.8999657713321982,1.3878374848223431,-1.005925488670409,0.33339834124251344,-0.10262567396166725
-2.7340070217867583,0.9283205387367551,-1.9895750600145132,0.8049122625478954,-0.6096681944206634,0.24642292948567035,-0.7114790933161903,0.3865765821571682,-0.5470005205053585,-0.24219014069081635
-1.1324313743002816,-0.41999049121363496,0.1462103201755508,-0.5493161949268577,1.1469448480273188,-0.8091852347199308,0.36307106146416945,-0.46045577523839964,0.8715705104249897,0.17963184317649122
-2.4656674118363187,1.029848967439116,-0.2681775922863843,-1.782848306127853,0.2873509541221266,1.6506054627487152,3.3213291139383263,-1.8073086149521647,-0.0792615220568761,0.6132401058069374
-1.584849391302225,-0.07970688409121326,0.8289983743153357,0.00445627934162846,0.40961247796701344,-0.9035325476023547,-0.519578128360919,-0.4005696951249465,1.6950917198098472,0.12065664696457151
-1.9620823567094352,1.1125796358564606,-0.1340553759953337,-0.7208001055907117,0.6256750671650466,-0.5661325087448481,0.8792793072797164,-0.9628067043093951,0.5603479860426186,-0.024249927922124288
-2.877002808775331,1.6396986462382876,-0.9383873467788485,-0.17165511883375403,-0.9217566250637546,-0.33407407478502815,-0.20626136627215824,-1.3373685246740155,-0.5132832507188813,-0.1714037529092047
-3.0924825751335137,2.2778612638033398,-1.0015071886905174,-0.236871884656767,1.685468022137078,0.558155076296864,1.0862762221697349,-1.048190741504455,0.8813934930411631,-0.036659001308860024
1.0373342873948936,-0.4745090921446242,-0.2713477921962283,-0.06579022457902445,0.8825490930075767,0.711410692809675,0.4221063516311468,-0.40522143829442303,0.3780536881090905,1.1345665660484254
-1.520411684167895,-0.1869040380026891,1.4571326090933947,-0.5270210251792232,1.0467086305710238,1.5497116238739064,0.8980276853215244,-1.372592566256617,-0.9764040481409291,0.6448342772116941
-1.172798649481589,0.3347136529059186,-0.2659795127293393,-1.3603419362459737,-0.4273130774153606,0.5134478828979813,1.976019086340712,-1.7151387980244062,-0.12173693280197735,0.09710493727727033
-0.9372132415781979,-1.4306882424019545,-0.8252122800461364,-0.8471790939878363,0.110626456836671,0.5576322475595469,1.7913326236503009,0.26389936779695966,-0.19005527010294948,0.4771271476359664
-2.48785090389457,0.9187898309961424,-2.3772246936606183,0.3009511509144673,-0.9183998153662356,-0.34232079069140575,-0.7971794168103705,0.07414066103316619,-0.5097378314413528,-0.41822252973385404
2.661751242726346,-0.1752405888579606,-1.275377689070971,1.9451800068157437,-0.7777473211258309,0.09587109466554049,1.0367713862327033,-0.3364648589739266,-0.4326086773798635,-1.401626595279625
-0.39105661356311755,-1.4484129952572575,0.6752187982604535,0.014222921866913046,1.272949244728325,0.5405885711020637,-0.22689426927229636,0.6441418196473364,0.006708800002793697,0.2698068021131584
-2.7623110152566017,1.2460791169327408,-1.0656717838715424,0.9110751145051216,0.13775216247169034,0.46645505286137057,-1.0662662956578568,-0.16139713263335867,0.009128763620382903,-0.23992581554309492
0.16059629913307524,-0.21723029306813227,-0.4548594474577981,-1.4335582774665405,0.11438922202744689,0.9709456734383524,3.3771750854606006,-1.1014899544899694,0.5676135233361285,-0.04165327449325694
1.9386375231892843,0.35547798181785306,0.45702973653818857,-1.7142843631477187,-0.13099506115083956,-1.0131456190043633,-0.614974751976012,0.3707983348765355,1.8528664825370176,-1.3770776545706314
-3.046566934146908,1.8379345661354685,-1.4720705660662279,-0.08886669062889413,1.2262004305635992,1.7028346463546338,1.066123656197535,-0.9932508637377021,0.32829528078995707,-0.029370132645135622
-0.3381860889619635,-1.0585909916328915,1.8105195745118972,-0.5486632802191934,2.086633132534164,-0.41386451061046853,-0.796158540036634,-1.3944656856396096,-1.7395586201381814,0.4471784910586313
-2.8838971281594468,1.815701668149087,-0.7360181839655802,0.23919895199938737,-0.18409281622892307,0.09562892212084191,-0.25110036247868467,-0.5895510339372784,0.9232005454455375,-0.27048938532732486
-2.78586463120979,1.470811181910338,-0.27457020874522536,0.047570553524598276,-1.2622881002087132,-0.4380834121304197,-1.206877482875397,-1.9721122613768245,-1.093012621627238,-0.18930835858061576
-1.6195065144487641,0.20852093728699728,0.9467810305405452,0.4504487969031664,1.4065482408032262,1.3660814027275296,-1.3697056289090506,-1.372775186499575,-1.0692086672806687,0.10891900939220443
-2.132384841616848,0.17973402677449377,-0.5888643934088251,-0.6271935589559454,-0.5512648548792752,0.4554801796016012,1.2583972368549734,-0.46761135723921593,0.2860061086556988,0.31450287280501255
-0.6082563682719626,-1.4603172137997489,0.8608055031389925,-0.4447831945630531,-0.11088865073962643,0.01259210828896215,-0.2308511735453924,-0.6039167080999832,-0.34693902321136105,0.3130234968335041
-1.480939738971615,-0.6573021807964018,0.5274951309888971,0.0176293252534712,0.0010829763022445111,-0.01971156224436205,-0.44825159035720846,-0.663498281339625,-0.5072127463056423,0.3408223225972388
-0.6081457766624951,-1.3166807690913698,0.38416281023634846,-0.8516868952428036,-0.6494593491143869,-0.5740755152417925,-0.31892565511392057,-0.9724686207033482,-0.2949434693806026,0.15600188676957794
2.642547154552983,0.1837660550159804,0.7261987344342138,1.227313433079632,0.8860838916115225,-0.7304526979004616,0.21018697300195707,-2.275763694495637,-1.382117158092622,-1.1205544167004717
-1.603245954933709,0.018999427215414758,0.27135859087688863,-1.3143335117314936,-0.20169496208742013,0.3642198017554945,2.2576196567244105,-0.6472942157843437,1.2303082096265379,0.4064863690697706
-3.2247335646922393,2.0679538438206126,-2.942216329001716,-1.3943765979907885,0.2552452616037176,0.7837372640121641,3.203443914046019,-1.005651559895049,-0.2225336763484191,0.08517264112576922
-2.9157200400256253,1.2858630652519432,-2.6025556953790843,-0.06129735056209107,0.4395889579812163,0.07459286257783762,0.7263245714509731,-0.43319202199986656,-0.4736082767636754,-0.08230739791496117
-0.9528226272564918,-0.6492762399115891,0.9406231645046866,-0.42595056594490677,-0.3213148554098801,-1.5225056516946511,0.09587055661978298,0.33574472415709933,1.9454653394358956,0.12481595784662092
-1.1119062831454731,-0.9633059633829174,-1.3393568114105603,-1.8254485347234393,0.6415091629871859,0.30818207592517477,3.3645384298575673,-0.3666235109574081,-0.15085109665009855,0.6082881509302018
-0.8516249518240365,-1.5294628137824464,0.018564097449959755,-0.4644090042305463,-0.8967508354598775,-0.8639136758160277,0.19939857719105028,-0.03855191945651778,0.22371412694030274,0.29042831899623117
-1.4896980920521172,-0.028165034326710425,0.14863988328954122,-0.041541524030185684,-0.6186198827242121,0.3020859221360745,-0.6528670812254656,-0.2872970434852554,1.1760476720448172,-0.16792807047014843
-3.1331003559910644,2.0660515752957287,-1.9762006037025244,-1.053722993437399,0.1291636718136462,0.8579871262801532,2.106889006343079,-1.4893220753145857,0.434569866311714,-0.04443867812145103
-2.709438081719907,0.7707443707308259,-2.371978544799019,0.7837069795965135,0.35140791241649816,-0.39708560784364516,-0.8918199493648717,-0.043395103493322526,-0.6188301637781681,-0.20690394519979766
-2.4240349248349324,0.8973370747661173,-1.4076615275901143,0.3654855059465395,-0.4727063428189676,-0.08259921405351771,-1.0275603587421165,-0.6137349219374104,0.19708957237332309,-0.3609427507103921
-1.4033602111378973,-1.267041178359402,-1.2670711775799557,0.043280326014455396,-0.13999999128410487,-0.563489064230846,-0.060882322689163354,0.2621172782729548,-0.44459164660188916,0.2725179968125781
-1.5779694971929326,0.7592763337935691,0.2520273667744617,-0.7326972230661797,0.5534203278739619,-0.0659444902276034,1.0373882813832755,-0.25918246850836557,2.184133086761411,-0.09862222378995143
-0.3131012132870592,-1.9600145229697952,-0.4992241109219746,-0.45794409611939263,-0.9654904953935588,0.587923999083406,0.16151248986156524,0.763171116034221,-0.1361536479442544,0.11634653329310099
-0.3477417887491349,-1.3370007043501029,-1.1211334179335646,-0.6897013578234296,0.14163634679154985,-0.2069954424086362,2.028536579168071,-0.10029443279807987,-0.27697557017564817,0.27071028899531646
-2.6931723700247474,0.6964459796639607,-2.4531951419736857,0.6806638148093707,-0.06773791581090023,-0.30913648322414605,-0.889178429704055,-0.1898453921436769,-0.4883191784469634,-0.2513239153372282
-1.875428581940266,-0.8040711930675128,-1.5385369060504006,0.30118455214661644,0.11611581371737373,-0.5195341527395562,-0.28965588542375764,0.13542704929784447,-0.5157322468953857,0.25637612732495524
-0.522558463830912,-1.3033467662187543,0.17772426805615327,-0.5632661344735876,0.030842438427429553,-0.9809062624640158,0.06482390093151734,0.3590344617855595,-0.07288722242721202,0.20719322183522004
-0.8194170974284524,0.3103670441658637,0.5555964877931643,-1.8073683502395952,0.5506636175778051,0.18391320036732722,1.9879106444070282,-0.2349559538765434,2.2614103245081054,0.010598946836930653
-1.9848394758940189,-0.5220028682437349,-1.6345659121375062,-0.3087394002818004,-0.7803939756994144,-0.28056343310488513,0.6711812617577686,-0.025424411591196055,-0.3435705844185635,0.26573855579778494
-1.721577809210908,0.8595008313323823,-2.285010554473943,-0.5336582818596051,0.017866891167607313,-0.06496443620486021,-0.12658899560795406,0.0839206546391263,-0.5286008463365409,-0.5244872513994172
-1.196613498338666,-1.0363249113277884,-1.1923486097416174,-1.3154666796926782,0.43584554133649817,-0.013702062260144122,2.622638694716048,-0.048733849980910994,-0.29832661661436943,0.5814459039533446
-2.52323244379264,2.313360374463812,-0.7254595338081645,-1.0312230759438084,-0.3320133483785026,-0.21255783711842724,1.5974722539238917,-1.0142032737629099,-0.6842664710519468,0.7853404401984259
-0.8086868110947041,-0.6626578426882969,0.6814075528869882,0.01059915422038756,1.7854242361511081,-0.3815150454914573,-0.5510433668030812,0.16769789873070895,0.6835399278097649,0.14203059959675682
0.8503472485422272,-0.36010344308802483,0.13731928564745438,-1.709976575784189,2.200460362961462,-0.056191222260610255,0.7740522748471231,-1.1323736542371836,-0.6367816987840486,-0.29930443647377986
-0.3100690907260012,0.10901721819097943,-0.752416911557625,-1.004408241155756,0.579896145568456,2.6165265619743803,4.358427385931701,0.02274434316485009,-0.0709994750358756,0.2085317298309991
-1.0388112599323922,-1.2176870742174453,-1.0554369257848943,-0.9410596650998333,-0.1949016464572938,0.6944091208684773,1.6260953511219514,0.09107941194371352,-0.10625536019138078,0.3492210105539588
0.5218512076154465,0.3128140406953428,-0.3113585172260351,-2.197152136221327,0.7407366514317913,1.3619382798299349,2.7626869744892915,-0.35367097112146717,0.3725587485259185,0.5278554293737776
-0.07808923397835443,-1.289414176164156,-0.7768994019540654,0.965770096124808,1.4873416658436467,-0.028916811285951,0.16990797410697206,0.5046741901825574,-0.6444378465411377,0.03202813053175197
-2.7024808266259495,0.8669191440102332,-1.6117011384501672,1.0398060385870045,-1.194013751360372,1.8739318418428161,-0.8248116026798855,0.5503379854714527,-0.19997436449895045,-0.317114680214909
-2.4676139741941743,2.6774314597286364,-1.0343719730365724,-1.4349507008085345,0.28985701281842974,-0.17784552530943473,2.140330032049259,-1.095668671429155,2.2683979709134823,0.46914212272810873
-2.117646851391742,0.4019509914500035,-2.104255504917435,0.21741565033051163,-0.8093204702034797,-0.41193621680810827,-0.5793280762067273,0.15586346020479475,-0.4665156764995137,-0.3129591218921139
-2.715451855213791,2.142469496703146,-0.7888769289362829,-1.3612385349404563,0.6707344300845427,0.05455961555275334,2.1925951285541228,-1.6513900733663545,0.7384460997363708,0.021287605205628956
4.4260112624203485,1.4899956585412715,-0.05639899096098862,-0.8359160994341347,-0.9161782881854352,-0.41396998602886986,-0.6936967129395647,-1.1424592161135922,-0.8670112889353176,0.9785924288336956
-1.0658758550154113,-0.8291389421004031,-0.09324608048854587,-0.9572103759148619,2.381633916613748,0.5619136640643463,2.0865536159258093,-0.4840879483582893,0.16673576983842758,0.6372551202434092
-2.926266460540143,1.7279416683706903,-1.7036291395849252,-0.3654292532742101,-0.2473838272517676,-0.14068862451101716,0.6648752667721345,-0.8696560436165243,0.11471481270299946,-0.16607413680702154
-3.1260558587738725,1.844868087193831,-2.681057838786576,-0.9628771475511164,-0.23793783815815117,0.9123885631811202,2.4478753015154884,-0.6783067427936063,-0.21927908005917865,-0.0021995179750742668
-0.466504366966183,-0.606792473056488,0.06886016219217138,-0.8603169255172632,-0.6583729481469938,-0.3514838549084119,0.5582329948075252,-1.330484321453823,-0.25382071857295924,-0.02360806535110301
-0.519595049296479,-0.44700451590501494,-1.5817052074294577,-1.0985109113951876,-0.6325059206479224,-0.18396909884333593,0.43817041844424637,0.3076201636239606,-0.30583546050773597,0.5393575300396435
-0.48293849306332665,-2.0354109137814027,-0.7252880002934378,-0.15278091686454698,1.0076326944477707,-0.723611117068392,0.1311242722705072,0.6177023118019623,-0.5789374621036181,0.3803078873929876
-0.6309267357511976,-0.05495171567377055,0.07770382839426744,-2.440114146373418,1.150399657716704,-0.06251899017680367,2.8441421840388768,-0.8241125738711014,1.0975280461269343,0.2507927655991414
-1.1241769139409725,-0.5252968542443599,-0.49008172756528634,-0.4055140993102737,0.8494514604817749,0.3847995777858058,0.15865578445152434,-0.4076674676923658,0.2739243722135121,0.03769291787931869
-1.564439071254308,-0.09630430499189262,0.6692937327944589,-0.092998154383866,-0.8020087478209675,-0.556138595800263,-0.2643655681201644,0.10404906278558335,2.1618655294058464,0.005297076774300975
-1.847929908581103,0.009148888611669036,1.0664343779446628,0.6870140881598382,-0.06079204362478839,2.2286439479366535,-0.7952054353721544,-0.04538751369807459,-0.38750508175203935,0.2378505791230886
-0.9576226141191787,-1.3006145005739365,0.7248790654584063,0.09698243039608942,1.1678317370493934,0.46826013863474303,-0.6007468202595738,-0.793584560407593,-0.3867482251677766,0.39423998019571965
-1.5130232869240825,-0.4272764134063367,-0.6841288018875122,-1.3896438050456368,0.3525034011962523,-0.021978459450647195,2.1903031302489495,-0.9163434065395585,0.36482472359508766,0.46038066178874826
-0.7200889536346053,-0.17139187250369253,-1.4730059589818036,-1.6420117693464884,0.7138800186413085,1.1402372175616562,2.887284597868403,-0.17346892837520286,-0.03285674495287673,1.8800319138572767
-1.4513510576716964,-1.2351633770009025,-0.9839282936643357,0.23434438078244485,-0.3844888886708963,0.153448892212292,-0.038963832456956796,0.4899888436181468,-0.35742851393502073,0.2866617036899964
-2.284450487118864,0.8387038205209053,-0.48235530091201484,0.05092536019258752,-1.1276164071464354,0.3280858786986633,-1.0602465693574266,-1.1147595234698664,-0.33458555671760676,-0.23447291173318707
-2.717973694983703,0.8486794278878577,-2.074313700761639,0.7390885428828273,-0.8491015037051332,0.33344873286099636,-0.737162534593495,0.23318116530723573,-0.4353577416925032,-0.27559017671170966
-0.8274221780997004,-0.5050521862171168,-0.4592012234260821,-1.4871405289376909,0.2267902730158707,-0.2508442003921928,1.2891640685459234,-0.37897866039173594,0.17635830422626217,0.12884203500301078
-1.3331803646683247,-0.7820272775427668,-0.4089282636922697,-0.36906494805493256,-0.5450208879045981,2.4388066509981177,1.5709725672709447,0.7792959408442378,-0.03320671720126863,0.3579245474045804
1.7784128973132256,0.34971249405395244,0.5298932390199929,0.12073159659982259,0.6316648201344011,2.757935975013243,2.7128335356074733,-0.05608242946124662,0.32080832338024956,-0.74520575763528
-2.7214465971547273,1.1785465529430543,-1.034592523531925,0.4954887900890498,0.4849399854377278,-0.40108146381250326,-1.3822033707635515,-1.5165787605295378,-0.5678733027286234,-0.1949723882166333
-1.8856250477275163,-0.09037875241506654,0.5400928620008743,-0.38060606908666217,-0.9162705331644143,-0.5482982063883984,-0.7277798551796032,-1.7951474865738422,-1.0580700378428454,0.26719293228804836
-0.415223227989521,-1.057465347845407,0.17669759196214466,0.08866716373994242,0.5034491772656162,-1.1293840619841318,0.24897160219205916,0.2975756637125867,-0.22308445001692656,0.20098760684023687
-2.7800105058570126,1.5752852701117346,-0.6094285828707453,0.5422767257809421,-0.8048189689340715,-0.13724769295421543,-0.9692875705309666,-0.3723680482758594,0.9111311836556834,-0.3681468353274854
-0.38670583857669116,-0.23236811972848936,-0.06113462784162819,-2.486634690939259,0.11693378635778898,1.324148469850497,2.941788089932955,-0.23786866320608208,0.44257980883033,0.12031975003594611
0.5484505079524216,-0.5514057240729425,-1.1745850253503836,0.217899918722928,1.9178877955406348,0.7018767955498278,2.830850471482608,-0.4421646702821669,-0.41095845530725755,-0.035267253954987546
-1.0004832661587861,-1.0243726292018343,0.7931303380527339,-0.14262602809544042,-0.48769684035355515,0.09250148020614683,-0.1547178023221499,-0.03109716017016609,1.160619786362367,0.1833642628063957
-1.2003741633156093,-0.7218798949798101,0.752496365234486,0.005378401547067016,-0.16438148420411391,0.8008640803903867,-0.5277704991469339,-0.5101878365578141,-0.3403152819185447,0.21559805455917563
-1.5443514225402797,-0.5163942085162613,0.45653435329544406,-0.31761299365610124,-0.9956858633402519,-0.9203965823131534,-0.10940134916225931,-0.5431964901534324,-0.6283904463333045,0.3396591731997782
-2.9425384167033153,1.8260127843411857,-1.6029165271912371,-0.447308718850679,-0.7307118539579452,-0.22377115848545392,0.8056668097078162,-0.6889168259148899,0.07931928868540146,-0.1779230161879429
0.5807438222233164,-1.0790737321988912,-0.8597547484336698,0.1542546967682693,-0.641880893051219,0.30085291739873726,1.420133912683039,0.19310568872455366,-0.2910839076705753,-0.28051306121759306
-2.7771071642209115,1.3171672225669453,-0.6493764751985124,1.1633087850318897,-0.12195497969152892,1.554338970540036,-1.0771702018408662,0.19391194094474107,0.12254020218328072,-0.2484578706269124
-0.7200817466775651,-1.6667820928555164,-0.27311125054824187,-0.1700310910839689,0.2584595046029874,1.4140070329058472,0.897768660963931,0.8326828850428221,-0.19712350093662176,0.4022293962849513
-0.10663508160138949,-1.2993108228346217,0.8046944572007699,-0.04964199846348287,-0.12894686607677697,-0.5010051899634413,0.12506592557481327,-0.7377477333236141,-0.4745700965607317,0.17622138371431167
-2.7510239059972816,1.2314032155341137,-1.3216347397269288,0.5150058916981145,-0.7895801745486745,-0.2531469303955498,-0.8855489969993282,-0.35574132405326725,0.049060686834667834,-0.3017183957910279
-0.17678049212217,-1.0330092245614078,0.4782180220120682,-0.4801082490698603,-0.32365451708545573,-0.3150587826123346,0.043142135965994,0.7869441281940943,-0.0048075159679921925,0.8758188956355301
-2.2267251866676157,1.5438806868169968,-0.8286354896296307,-0.978069768585815,-0.39614657168351214,-0.08207934679314906,0.582475226522398,-1.3471154069881492,-0.4771172896552303,-0.22570004019282697
-0.6271660707107197,-1.3892509487992413,-0.3390943444347831,-0.454325168483016,0.7355815068218006,-0.594697844382582,-0.43954563525559354,-0.35584964877014325,0.16711095615588226,0.09498273847917706
